Current Date:,9/27/2023,6:12 AM,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Daily Parameter Report
9/26/2023
,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Summary
Parameter,SiteName,,,,,,,,,,,,,,,,,,,,,,,,,Avg,Max,Hr. of Max
01 OZONE PPM,ALPINE,.046,.044,C,C,.042,.038,.031,.031,.035,.037,.042,.050,.056,.058,.062,.059,.055,.046,.039,.033,.034,.039,.046,.046,.044,.062,14
,CHULA VISTA,.028,.028,C,C,.021,.022,.021,.023,.025,.028,M,M,.042,.044,.042,.041,.037,.033,.028,.024,.018,.011,.004,.007,.026,.044,13
,DOWNTOWN SES,.038,.030,C,C,.012,.013,.020,.029,.031,.034,.041,.042,.038,.036,.038,.038,.039,.030,.024,.018,.021,.020,.008,.001,.027,.042,11
,EL CAJON LES,.029,.029,C,C,C,.013,.010,.015,.022,M,M,M,M,M,.049,.046,.042,.043,.041,.032,.023,.015,.013,.009,.026,.049,14
,KEARNY MESA,.033,.023,C,C,.017,.014,.024,.033,.034,.040,.046,.058,.053,.050,.051,.053,.056,.044,.031,.030,.018,.012,.014,.012,.033,.058,11
,OTAY MESA DVN,.026,.023,C,C,.015,.027,.027,.026,.028,.036,.045,.050,.058,.052,.050,.046,.044,.038,.033,.030,.027,.020,.022,.017,.033,.058,12
,PENDLETON,.024,.030,C,C,.021,.019,.019,.017,.026,.032,.038,.039,.043,.045,.049,.046,.056,.059,.045,.041,.023,.017,.026,.022,.033,.059,17
03 NO2 PPB,ALPINE,1.6,1.4,C,C,2.2,2.4,7.1,6.4,3.8,3.6,3.1,2.7,2.2,1.9,2.0,2.1,2.5,4.5,6.1,8.5,6.7,3.5,2.1,2.3,3.5,8.5,19
,CARMEL MT RCH,6.0,8.8,C,C,4.4,15.2,10.9,10.0,23.6,21.2,13.0,15.7,14.6,13.1,13.2,11.5,11.3,15.2,19.7,18.8,24.5,19.1,26.5,15.5,15.0,26.5,22
,CHULA VISTA,5.8,6.2,C,C,7.0,7.4,8.7,6.7,7.1,8.5,M,M,4.1,3.9,4.1,3.6,3.4,4.2,5.5,7.6,10.6,15.5,19.7,17.0,7.8,19.7,22
,DOWNTOWN SES,4.3,5.9,C,C,13.9,16.4,13.2,7.6,7.6,9.4,7.9,7.6,9.4,9.9,5.9,6.5,6.4,13.2,15.7,21.5,15.3,15.0,21.4,25.7,11.8,25.7,23
,EL CAJON LES,3.4,2.3,C,C,C,5.6,M,M,M,M,M,M,M,M,2.1,2.2,3.4,4.7,8.5,8.8,9.7,11.4,11.1,11.7,6.5,11.7,23
,KEARNY MESA,4.4,8.3,C,C,7.9,11.6,10.3,5.7,6.3,7.0,5.1,4.3,2.1,3.5,3.2,2.8,2.8,4.4,6.5,6.9,21.0,20.3,15.9,14.9,7.9,21.0,20
,OTAY MESA DVN,3.7,3.0,C,C,7.2,6.6,5.6,3.7,2.6,3.3,3.7,6.3,4.6,3.3,3.5,3.7,2.9,2.8,4.8,5.2,5.0,9.2,9.3,12.5,5.1,12.5,23
